Identifiant;Date (AAAA/MM/JJ);Heure;Nom;Région épicentrale;Choc;X RGF93/L93;Y RGF93/L93;Latitude en WGS 84;Longitude en WGS 84;Intensité épicentrale;Qualité intensité épicentrale
1110222;1509/10/18;20 h;JURA SOUABE ?;ALLEMAGNE;;1141741.07;6837085.87;48.48;8.98;7.5;ARBITRAIRE
40002;1509/12/13;11 h;MOYENNE-DURANCE (MANOSQUE);ALPES PROVENCALES;GROUPE DE SECOUSSES D UN ESSAIM;923846.98;6307759.07;43.83;5.78;8;INCERTAINE
670148;1509/12/27;6 h;PLAINE DE BASSE-ALSACE (STRASBOURG);ALSACE;;1050141.67;6841992.57;48.58;7.75;;INFORMATION ISOLÉE
670149;1510/01/01;;PLAINE DE BASSE-ALSACE (STRASBOURG);ALSACE;REPLIQUE;1050141.67;6841992.57;48.58;7.75;;INFORMATION ISOLÉE
790004;1512/08/25;;GATINE (ST-MAIXENT-L'ECOLE);POITOU;;454285.02;6595725.02;46.42;-0.20;4.5;INFORMATION ISOLÉE
1120184;1514/01/20;19 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
650494;1518/03/17;;BIGORRE (TARBES);PYRENEES CENTRALES;;461618.05;6241554.20;43.23;0.07;;INFORMATION ISOLÉE
180002;1522/06/25;22 h;PLATEAU MERIDIONAL (LE GRAND-PRESSIGNY ?);TOURAINE;;528789.82;6648714.69;46.92;0.75;7.5;ARBITRAIRE
1120161;1523/05/19;3 h;JURA SUISSE (NEUCHATEL);SUISSE;;983839.68;6656688.64;46.95;6.73;5.5;INCERTAINE
1110007;1523/12/27;23 h 55 min;FORET NOIRE (FREIBURG);ALLEMAGNE;;1062724.28;6777805.06;48.00;7.87;6.5;INCERTAINE
1120185;1523/12/28;1 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;5;INFORMATION ISOLÉE
1120315;1524/04/19;;VALAIS (ARDON, CONTHEY);SUISSE;;1031214.86;6579406.29;46.23;7.30;8;INCERTAINE
490021;1524/09;;VAL D'ANJOU (ANGERS);ANJOU;;432668.50;6713378.05;47.47;-0.55;;
210036;1525/09/03;15 h;COTE DIJONNAISE (BEAUNE);BOURGOGNE;;839253.06;6658998.70;47.02;4.83;;INFORMATION ISOLÉE
1120186;1527/02/07;12 h;LAC LEMAN (GENEVE);SUISSE;;942763.54;6573377.76;46.22;6.15;4;INFORMATION ISOLÉE
1110155;1528/01/19;2 h;TAUNUS (MAYENCE);ALLEMAGNE;;1077669.89;7001654.66;50.00;8.27;;INFORMATION ISOLÉE
670014;1528/12/18;21 h;VALLEE DU RHIN (RASTATT ?);ALLEMAGNE;GROUPE DE SECOUSSES D UN ESSAIM;1075693.86;6865870.13;48.78;8.12;;
1120187;1529/09/11;19 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
1120344;1533/12/27;;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;5;INFORMATION ISOLÉE
60007;1535/07/16;;COTE D'AZUR (NICE ?);ALPES MARITIMES;;1030523.96;6295727.09;43.68;7.10;;
700001;1535/11/10;21 h;PLATEAU DE HAUTE-SAONE (S. CHAMPLITTE ?);FRANCHE-COMTE;;884184.31;6721334.53;47.57;5.45;;
1120048;1537/02/01;;JURA SUISSE (BALE);SUISSE;;1048503.08;6723149.84;47.52;7.63;;
640494;1537/09/22;17 h;BEARN (OLORON-SAINTE-MARIE);PYRENEES OCCIDENTALES;;405951.33;6240155.47;43.20;-0.62;7;INFORMATION ISOLÉE
1120049;1538/01/20;17 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;
1120188;1540/07/18;5 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
430002;1540/11/12;8 h;LIVRADOIS (BRIOUDE ?);AUVERGNE;;737802.85;6479809.46;45.42;3.48;;
730002;1542/05/14;20 h;PIEMONT (PINEROLO ?);ITALIE;;1047849.15;6443149.78;45.00;7.42;6.5;ARBITRAIRE
810006;1543/09/03;22 h;ALBIGEOIS ?;LANGUEDOC;;631746.31;6315292.84;43.93;2.15;4.5;INFORMATION ISOLÉE
640569;1543/09/14;;BEARN (MAULEON);PYRENEES OCCIDENTALES;;384378.34;6243035.77;43.22;-0.88;5;INFORMATION ISOLÉE
350003;1544/;;BASSIN DE RENNES (RENNES);BRETAGNE;;351582.41;6788071.77;48.10;-1.68;5;INFORMATION ISOLÉE
140004;1544/10/06;21 h;BESSIN (BAYEUX);NORMANDIE;;430839.55;6915607.72;49.28;-0.70;5;INFORMATION ISOLÉE
330020;1545/03;;BASSE VALLEE DE LA GARONNE ?;GUYENNE;;455723.96;6403016.54;44.68;-0.08;3;INFORMATION ISOLÉE
330021;1545/08;;BASSE VALLEE DE LA GARONNE ?;GUYENNE;;470142.23;6363564.30;44.33;0.12;5;ARBITRAIRE
310002;1546/04/21;12 h;GAILLACOIS ?;LANGUEDOC;;603362.26;6297139.51;43.77;1.80;6;ARBITRAIRE
680015;1548/02/09;;SUNDGAU ?;ALSACE;;1022045.72;6747616.13;47.75;7.30;5.5;ARBITRAIRE
260002;1549/01/16;22 h;BASSIN DE MONTELIMAR (MONTELIMAR);DAUPHINE;GROUPE DE SECOUSSES D UN ESSAIM;839077.32;6381274.63;44.52;4.75;5;INCERTAINE
1100031;1549/03/12;;BRABANT (BRUXELLES ?);BELGIQUE;;796432.01;7084577.24;50.85;4.37;;INFORMATION ISOLÉE
260003;1549/05/04;22 h;BASSIN DE MONTELIMAR (MONTELIMAR);DAUPHINE;;838995.27;6384976.45;44.55;4.75;6;INFORMATION ISOLÉE
1130567;1549/05/13;9 h;RIVIERA DI PONENTE (SAVONA);ITALIE;;1137259.64;6369000.73;44.28;8.48;7;INCERTAINE
1130564;1550/02/28;17 h;PIEMONT (CUNEO);ITALIE;;1059738.25;6373361.67;44.37;7.52;7;INCERTAINE
1150114;1551/05/25;11 h;SURREY (CROYDON);GRANDE-BRETAGNE;;478695.04;7140217.83;51.32;-0.17;7;INCERTAINE
680016;1552/09/16;3 h;SUNDGAU ?;ALSACE;;1022045.72;6747616.13;47.75;7.30;5.5;ARBITRAIRE
1100032;1554/03/21;23 h 55 min;LIMBOURG (N. GENK ?);BELGIQUE;;881162.46;7120154.19;51.15;5.58;6;ARBITRAIRE
1100033;1554/03/22;16 h;LIMBOURG (N. GENK ?);BELGIQUE;REPLIQUE;881162.46;7120154.19;51.15;5.58;;
1100034;1554/04/30;17 h;LIMBOURG (N. GENK ?);BELGIQUE;REPLIQUE;881162.46;7120154.19;51.15;5.58;;
370040;1557/07/01;19 h;GATINE-DE-LOCHES (LA GUERCHE);TOURAINE;;527415.42;6645049.89;46.88;0.73;3.5;INFORMATION ISOLÉE
670015;1559/01/15;19 h;VALLEE DU RHIN (RASTATT ?);ALLEMAGNE;;1075693.86;6865870.13;48.78;8.12;;
660008;1560/02/15;9 h;PLAINE DU ROUSSILLON (PERPIGNAN);PYRENEES ORIENTALES;;691796.37;6177826.85;42.70;2.90;;INFORMATION ISOLÉE
1120348;1561/01;;JURA SUISSE (ORBE-YVERDON);SUISSE;;973367.11;6635819.43;46.77;6.58;;
1100035;1563/01/17;;BRABANT (LOUVAIN);BELGIQUE;;819868.72;7088748.69;50.88;4.70;;INFORMATION ISOLÉE
1120189;1563/11/07;;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
60010;1564/07/20;20 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;GROUPE DE SECOUSSES D UN ESSAIM;1046051.00;6331794.34;44.00;7.32;8;INCERTAINE
60159;1564/07/20;17 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;PRECURSEUR;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60160;1564/07/26;4 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60161;1564/07/31;17 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60162;1564/08/05;;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60163;1564/08/19;;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1046051.00;6331794.34;44.00;7.32;;
840104;1564/08/24;2 h;COMTAT (AVIGNON);VAUCLUSE;;845822.90;6318454.97;43.95;4.82;;INFORMATION ISOLÉE
60164;1564/08/27;;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60165;1564/09/04;6 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60166;1564/09/23;17 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60167;1564/09/25;5 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60168;1564/11/07;2 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
60169;1564/11/16;1 h;ALPES NICOISES (LA BOLLENE-VESUBIE);ALPES MARITIMES;REPLIQUE;1035111.90;6310805.09;43.82;7.17;;INFORMATION ISOLÉE
840002;1565/08/02;;COMTAT (AVIGNON);VAUCLUSE;;845822.90;6318454.97;43.95;4.82;;
840003;1566/05/06;22 h;COMTAT (AVIGNON);VAUCLUSE;;845822.90;6318454.97;43.95;4.82;;
60012;1566/09/10;;ALPES NICOISES (PEILLE);ALPES MARITIMES;;1053962.37;6309973.79;43.80;7.40;;
170006;1568/10/26;;AUNIS (LA ROCHELLE);CHARENTES;;444554.61;6577602.14;46.25;-0.32;;
840093;1568/11/08;;BARONNIES (MALAUCENE);VAUCLUSE;;870585.47;6343155.52;44.17;5.13;5;ASSEZ SURE
1100036;1569/05/14;0 h 5 min;LIMBOURG (HASSELT ?);BELGIQUE;PRECURSEUR;819868.72;7088748.69;50.88;4.70;;INFORMATION ISOLÉE
1100037;1569/05/14;2 h 40 min;LIMBOURG (HASSELT ?);BELGIQUE;;866641.28;7097387.66;50.95;5.37;;
1120190;1569/08/06;5 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;6;INFORMATION ISOLÉE
630080;1570/07/31;18 h;LIMAGNE (RIOM);AUVERGNE;;709048.34;6531524.63;45.88;3.12;5;INFORMATION ISOLÉE
630081;1570/07/31;23 h 55 min;LIMAGNE (RIOM);AUVERGNE;REPLIQUE;709048.34;6531524.63;45.88;3.12;;
430003;1570/08/15;;VELAY (LE PUY);AUVERGNE;;769542.52;6439361.17;45.05;3.88;5.5;INFORMATION ISOLÉE
1110025;1570/12/06;;VALLEE DU RHIN (SPEYER);ALLEMAGNE;;1073275.63;6884285.03;48.95;8.10;;
680017;1571/02/19;8 h;PLAINE DE HAUTE-ALSACE ?;ALSACE;;1034096.29;6755704.41;47.82;7.47;;
740002;1572/;23 h 55 min;AVANT-PAYS SAVOYARD (ANNECY);ALPES SAVOYARDES;;942874.79;6538188.25;45.90;6.13;;
850052;1572/03/26;;PLAINE VENDEENNE (FONTENAY-LE-COMTE);PAYS NANTAIS ET VENDEEN;;396831.60;6600180.69;46.43;-0.95;4;INFORMATION ISOLÉE
690026;1573/06/24;;LYONNAIS (LYON);FOREZ-LYONNAIS;;843770.88;6520246.40;45.77;4.85;4.5;INFORMATION ISOLÉE
1120191;1574/07/30;21 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;5;INFORMATION ISOLÉE
1120342;1575/04/25;9 h;GENEVOIS (GENEVE);SUISSE;;942763.54;6573377.76;46.22;6.15;;INFORMATION ISOLÉE
1120343;1575/04/25;11 h;GENEVOIS (GENEVE);SUISSE;;942763.54;6573377.76;46.22;6.15;5;INFORMATION ISOLÉE
680018;1576/11/20;11 h;SUNDGAU ?;ALSACE;;1022045.72;6747616.13;47.75;7.30;;
680019;1576/11/21;6 h;SUNDGAU ?;ALSACE;GROUPE DE SECOUSSES D UN ESSAIM;1022045.72;6747616.13;47.75;7.30;;
680020;1577/09/22;;JURA SUISSE (BALE ?);SUISSE;GROUPE DE SECOUSSES D UN ESSAIM;1045783.13;6726700.04;47.55;7.60;;
680021;1577/10/22;;FORET NOIRE (FREIBURG ?);ALLEMAGNE;;1047835.54;6776905.19;48.00;7.67;;
680022;1577/10/23;;FORET NOIRE (FREIBURG ?);ALLEMAGNE;;1047835.54;6776905.19;48.00;7.67;;
690001;1578/05/20;16 h;BAS-PLATEAUX DAUPHINOIS (LA TOUR-DU-PIN ?);DAUPHINE;;883223.46;6500929.27;45.58;5.35;6.5;ARBITRAIRE
370005;1579/01/26;6 h 50 min;MARCHE-BOISCHAUT ?;BERRY;GROUPE DE SECOUSSES D UN ESSAIM;623429.50;6609739.53;46.58;2.00;7.5;ARBITRAIRE
870004;1579/08/10;;MONTS D'AMBAZAC (GRANDMONT);LIMOUSIN;;573600.56;6545781.18;46.00;1.37;5.5;INFORMATION ISOLÉE
260006;1579/12/26;8 h;VIVARAIS ?;CEVENNES;;849882.51;6427817.88;44.93;4.90;;
380004;1580/;;GRESIVAUDAN (GRENOBLE ?);DAUPHINE;;913329.05;6457450.46;45.18;5.72;;
1140112;1580/04;21 h;CATALOGNE (GERONA);ESPAGNE;;684800.76;6109230.98;42.08;2.82;;INFORMATION ISOLÉE
1150004;1580/04/06;16 h;MANCHE (DETROIT DE CALAIS-DOUVRES);GRANDE-BRETAGNE;;594478.73;7101466.88;51.00;1.50;7.5;INCERTAINE
1150068;1580/04/06;21 h;MANCHE (DETROIT DE CALAIS-DOUVRES);GRANDE-BRETAGNE;REPLIQUE;594478.73;7101466.88;51.00;1.50;;
1150069;1580/04/06;23 h;MANCHE (DETROIT DE CALAIS-DOUVRES);GRANDE-BRETAGNE;REPLIQUE;594478.73;7101466.88;51.00;1.50;;
1150070;1580/04/07;4 h;MANCHE (DETROIT DE CALAIS-DOUVRES);GRANDE-BRETAGNE;REPLIQUE;587972.11;7127619.42;51.23;1.40;3;INFORMATION ISOLÉE
1150071;1580/04/07;4 h 30 min;MANCHE (DETROIT DE CALAIS-DOUVRES);GRANDE-BRETAGNE;REPLIQUE;587972.11;7127619.42;51.23;1.40;3.5;INFORMATION ISOLÉE
1150072;1580/05/01;2 h;MANCHE (DETROIT DE CALAIS-DOUVRES);GRANDE-BRETAGNE;REPLIQUE;595361.46;7147929.63;51.42;1.50;6;ARBITRAIRE
260007;1581/03/13;;PLAINE DE VALENCE (VALENCE);DAUPHINE;;849882.51;6427817.88;44.93;4.90;;
690021;1581/09/20;4 h;LYONNAIS (LYON);FOREZ-LYONNAIS;;843770.88;6520246.40;45.77;4.85;;INFORMATION ISOLÉE
740162;1583/01/19;22 h;FAUCIGNY (LA CONTAMINE-SUR-ARVE);ALPES SAVOYARDES;;957274.99;6564711.70;46.13;6.33;;INFORMATION ISOLÉE
1120001;1584/03/11;11 h 30 min;LAC LEMAN (MONTREUX);SUISSE;;999425.35;6598141.36;46.42;6.90;7;ASSEZ SURE
1120080;1584/03/12;;LAC LEMAN (MONTREUX);SUISSE;REPLIQUE;1002166.73;6594571.02;46.38;6.93;;
1120002;1584/03/20;12 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
500011;1584/11/12;19 h;MONT-SAINT-MICHEL;NORMANDIE;;367356.78;6846532.76;48.63;-1.52;6;INFORMATION ISOLÉE
1120160;1585/05/04;;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
130002;1588/;;LUBERON OCCIDENTAL ?;VAUCLUSE;;885365.10;6293548.52;43.72;5.30;;
490023;1588/03/25;10 h;VAL D'ANJOU (ANGERS);ANJOU;;432335.66;6705979.64;47.40;-0.55;6.5;INCERTAINE
50002;1590/12/28;22 h;QUEYRAS (CHATEAU-VILLE-VIEILLE);ALPES DAUPHINOISES;;1000657.82;6412887.55;44.75;6.80;5;INFORMATION ISOLÉE
170007;1591/04/24;12 h;ILE DE RE;CHARENTES;;363450.60;6575992.07;46.20;-1.37;5.5;SURE
490024;1591/05/31;3 h;VAL D'ANJOU (ANGERS);ANJOU;;432668.50;6713378.05;47.47;-0.55;;
490025;1591/12/20;7 h;VAL D'ANJOU (ANGERS);ANJOU;;432668.50;6713378.05;47.47;-0.55;;
650450;1592/07/06;17 h;BIGORRE (TARBES);PYRENEES CENTRALES;;461618.05;6241554.20;43.23;0.07;5;INFORMATION ISOLÉE
430005;1592/07/15;23 h 55 min;VELAY (LE PUY);AUVERGNE;;769542.52;6439361.17;45.05;3.88;;INFORMATION ISOLÉE
250035;1592/11/13;22 h;AVANT-PAYS JURASSIEN (BESANCON);FRANCHE-COMTE;;929369.20;6687705.52;47.25;6.03;;INFORMATION ISOLÉE
740003;1593/01/07;;GENEVOIS ?;ALPES SAVOYARDES;PRECURSEUR;948339.51;6530998.17;45.83;6.20;;
740004;1593/01/08;;GENEVOIS ?;ALPES SAVOYARDES;;946226.20;6551288.65;46.02;6.18;;
860043;1593/04/04;;CHATELLERAUDAIS (CHATELLERAULT);POITOU;;513231.27;6638066.47;46.82;0.55;;INFORMATION ISOLÉE
370006;1593/04/08;21 h 0 min;VAL D'ANJOU (ANGERS);ANJOU;;432668.50;6713378.05;47.47;-0.55;6;ASSEZ SURE
490082;1593/04/08;21 h 30 min;VAL D'ANJOU (ANGERS);ANJOU;REPLIQUE;432668.50;6713378.05;47.47;-0.55;;INFORMATION ISOLÉE
490083;1593/04/08;20 h 30 min;VAL D'ANJOU (ANGERS);ANJOU;PRECURSEUR;432668.50;6713378.05;47.47;-0.55;;INFORMATION ISOLÉE
170109;1593/04/09;21 h;AUNIS (LA ROCHELLE);CHARENTES;;367199.22;6573932.05;46.18;-1.32;;
1120159;1593/11/15;;JURA SUISSE (NEUCHATEL);SUISSE;;998756.60;6662973.34;47.00;6.93;4.5;INFORMATION ISOLÉE
170009;1593/11/19;15 h;AUNIS (LA ROCHELLE);CHARENTES;;379939.40;6571394.93;46.17;-1.15;5;INFORMATION ISOLÉE
630007;1594/05/08;5 h;LIMAGNE (RIOM);AUVERGNE;;709048.34;6531524.63;45.88;3.12;5;INFORMATION ISOLÉE
490026;1596/11/10;5 h;VAL D'ANJOU (ANGERS);ANJOU;;432668.50;6713378.05;47.47;-0.55;;
170010;1598/12/12;19 h;AUNIS (LA ROCHELLE);CHARENTES;;379939.40;6571394.93;46.17;-1.15;;
10041;1599/03;;BUGEY (SEYSSEL);BRESSE ET JURA BRESSAN;;919365.74;6544708.28;45.97;5.83;;INFORMATION ISOLÉE
170012;1600/06/16;15 h;AUNIS (LA ROCHELLE);CHARENTES;;379939.40;6571394.93;46.17;-1.15;;
1110156;1601/02/08;;TAUNUS (FRANCFORT);ALLEMAGNE;;1106698.39;7014831.41;50.10;8.68;;INFORMATION ISOLÉE
1120293;1601/02/25;;JURA SUISSE (NEUCHATEL);SUISSE;;998756.60;6662973.34;47.00;6.93;;INFORMATION ISOLÉE
40003;1601/06/21;5 h;MOYENNE-DURANCE (MANOSQUE);ALPES PROVENCALES;;933021.67;6313649.06;43.88;5.90;;
1120292;1601/08/18;;JURA SUISSE (NEUCHATEL);SUISSE;;998756.60;6662973.34;47.00;6.93;;INFORMATION ISOLÉE
1120050;1601/09/18;1 h 45 min;LAC DES 4 CANTONS (LUCERNE);SUISSE;;1115317.23;6666210.81;46.97;8.47;8;INCERTAINE
290001;1601/12/19;23 h;LEON (MORLAIX);BRETAGNE;;196612.39;6853252.91;48.58;-3.83;5;INCERTAINE
840108;1603/01/26;21 h 0 min;COMTAT (CAVAILLON);VAUCLUSE;;863544.72;6305919.29;43.83;5.03;4.5;INFORMATION ISOLÉE
840109;1603/01/27;14 h 0 min;COMTAT (CAVAILLON);VAUCLUSE;REPLIQUE;863544.72;6305919.29;43.83;5.03;3;INFORMATION ISOLÉE
840110;1603/01/28;2 h 0 min;COMTAT (CAVAILLON);VAUCLUSE;REPLIQUE;863544.72;6305919.29;43.83;5.03;3;INFORMATION ISOLÉE
840111;1603/01/28;5 h 0 min;COMTAT (CAVAILLON);VAUCLUSE;REPLIQUE;863544.72;6305919.29;43.83;5.03;3;INFORMATION ISOLÉE
840112;1603/02/02;;COMTAT (CAVAILLON);VAUCLUSE;REPLIQUE;863544.72;6305919.29;43.83;5.03;;INFORMATION ISOLÉE
840113;1603/03/20;21 h 0 min;COMTAT (CAVAILLON);VAUCLUSE;;863544.72;6305919.29;43.83;5.03;4.5;INFORMATION ISOLÉE
840114;1603/06/29;10 h 0 min;COMTAT (CAVAILLON);VAUCLUSE;;863544.72;6305919.29;43.83;5.03;4.5;INFORMATION ISOLÉE
1110157;1603/09/10;;STUTTGART;ALLEMAGNE;;1155088.92;6871569.22;48.78;9.20;;INFORMATION ISOLÉE
840115;1603/11/29;23 h 0 min;COMTAT (CAVAILLON);VAUCLUSE;;863544.72;6305919.29;43.83;5.03;4;INFORMATION ISOLÉE
1120310;1604/04/14;9 h;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
70001;1604/12/07;;BAS-VIVARAIS (VIVIERS);CEVENNES;;833858.86;6377457.40;44.48;4.68;5;INFORMATION ISOLÉE
870005;1604/12/20;;BASSE-MARCHE (LUSSAC-LES-EGLISES);LIMOUSIN;;559028.05;6584978.45;46.35;1.17;;
170013;1605/07/28;4 h;AUNIS (LA ROCHELLE);CHARENTES;;379939.40;6571394.93;46.17;-1.15;;
170014;1605/08/24;19 h;AUNIS (LA ROCHELLE);CHARENTES;;379939.40;6571394.93;46.17;-1.15;5.5;INFORMATION ISOLÉE
610001;1606/07/22;20 h;COLLINES NORMANDES (COUTERNE);NORMANDIE;;447749.79;6829505.21;48.52;-0.42;;
170015;1606/10/11;17 h;AUNIS (LA ROCHELLE);CHARENTES;;379939.40;6571394.93;46.17;-1.15;;
1150110;1607/05/22;;SOMERSET, DEVON;GRANDE-BRETAGNE;;208858.16;7116622.31;50.95;-3.98;;
490027;1608/08/26;3 h 30 min;VAL D'ANJOU (ANGERS);ANJOU;;429992.10;6709792.21;47.43;-0.58;;
490028;1608/09/03;3 h;VAL D'ANJOU (ANGERS);ANJOU;GROUPE DE SECOUSSES D UN ESSAIM;429992.10;6709792.21;47.43;-0.58;;
310003;1608/11/28;22 h;PLAINES DE HAUTE-GARONNE (TOULOUSE);LANGUEDOC;;574815.90;6279111.50;43.60;1.45;4;INFORMATION ISOLÉE
490029;1609/01/16;2 h;VAL D'ANJOU (ANGERS);ANJOU;;431247.05;6709735.35;47.43;-0.57;6;INCERTAINE
260009;1610/01/02;21 h;BASSIN DE MONTELIMAR (MONTELIMAR);DAUPHINE;PRECURSEUR;838995.27;6384976.45;44.55;4.75;4;INFORMATION ISOLÉE
260010;1610/01/03;18 h;BASSIN DE MONTELIMAR (MONTELIMAR);DAUPHINE;;838995.27;6384976.45;44.55;4.75;5;INFORMATION ISOLÉE
60014;1610/05/14;;RIVIERA DI PONENTE (SAVONA);ITALIE;;1089519.46;6343599.60;44.08;7.87;;
1120192;1610/11/29;;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;6;INFORMATION ISOLÉE
1130508;1611/01/15;;PIEMONT (LUSERNA S.GIOVANNI);ITALIE;;1034019.38;6431268.20;44.90;7.23;;INFORMATION ISOLÉE
1130003;1612/01/31;15 h;RIVIERA DI PONENTE (LOANO);ITALIE;;1119788.10;6351107.94;44.13;8.25;7.5;INCERTAINE
1120311;1612/02/29;;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;;INFORMATION ISOLÉE
1120312;1614/02/27;;JURA SUISSE (BALE);SUISSE;;1046106.54;6721154.83;47.50;7.60;5;INCERTAINE
680023;1614/05/22;;PLAINE DE HAUTE-ALSACE (THANN);ALSACE;;1006696.20;6754216.62;47.82;7.10;5;INFORMATION ISOLÉE
350046;1614/08/27;5 h;MARAIS DE DOL (ST-BROLADRE);BRETAGNE;;357221.12;6841553.81;48.58;-1.65;4.5;INFORMATION ISOLÉE
1120051;1614/10/05;1 h 45 min;FORET NOIRE (S. SCHOPFHEIM ?);ALLEMAGNE;;1062961.65;6733292.08;47.60;7.83;5;ARBITRAIRE
230054;1617/05/03;;COMBRAILLE (AUZANCE ?);LIMOUSIN;;661338.94;6550148.78;46.05;2.50;5;INFORMATION ISOLÉE
350047;1617/09/18;14 h;MARAIS DE DOL (ST-BROLADRE);BRETAGNE;;357221.12;6841553.81;48.58;-1.65;;INFORMATION ISOLÉE
60016;1618/01/14;;COTE D'AZUR (NICE);ALPES MARITIMES;PRECURSEUR;1043847.06;6298288.46;43.70;7.27;;
60017;1618/01/16;;COTE D'AZUR (NICE);ALPES MARITIMES;PRECURSEUR;1043847.06;6298288.46;43.70;7.27;;
60018;1618/01/18;5 h;ALPES NICOISES (COARAZE);ALPES MARITIMES;;1044084.24;6318704.31;43.88;7.28;8;INCERTAINE
60019;1618/01/18;;COTE D'AZUR (NICE);ALPES MARITIMES;GROUPE DE SECOUSSES D UN ESSAIM;1043847.06;6298288.46;43.70;7.27;;
60175;1618/05/04;;ALPES NICOISES (COARAZE);ALPES MARITIMES;REPLIQUE;1044084.24;6318704.31;43.88;7.28;;
640495;1618/06/08;20 h;BEARN (PAU);PYRENEES OCCIDENTALES;PRECURSEUR;426738.33;6250363.45;43.30;-0.37;5.5;INFORMATION ISOLÉE
640160;1618/07/03;5 h;BEARN (OLORON-SAINTE-MARIE);PYRENEES OCCIDENTALES;;405951.33;6240155.47;43.20;-0.62;6.5;ASSEZ SURE
640496;1618/07/03;4 h;BEARN (OLORON-SAINTE-MARIE);PYRENEES OCCIDENTALES;PRECURSEUR;405951.33;6240155.47;43.20;-0.62;;
640497;1618/07/03;10 h;BEARN (OLORON-SAINTE-MARIE);PYRENEES OCCIDENTALES;REPLIQUE;405951.33;6240155.47;43.20;-0.62;;
60021;1618/09/29;23 h 55 min;COTE D'AZUR (NICE);ALPES MARITIMES;REPLIQUE;1043847.06;6298288.46;43.70;7.27;;
60022;1618/11/15;;COTE D'AZUR (NICE);ALPES MARITIMES;REPLIQUE;1043847.06;6298288.46;43.70;7.27;;
60023;1618/11/25;;COTE D'AZUR (NICE);ALPES MARITIMES;REPLIQUE;1043847.06;6298288.46;43.70;7.27;;
60024;1618/11/27;;COTE D'AZUR (NICE);ALPES MARITIMES;REPLIQUE;1043847.06;6298288.46;43.70;7.27;;
1110158;1619/01/19;6 h;TAUNUS (FRANCFORT);ALLEMAGNE;;1090320.38;7026697.12;50.22;8.47;5;INCERTAINE
1120291;1619/02/08;;JURA SUISSE (NEUCHATEL);SUISSE;;998756.60;6662973.34;47.00;6.93;;INFORMATION ISOLÉE
500012;1619/04/30;19 h;MARAIS DE DOL (ST-BROLADRE ?);BRETAGNE;;333907.54;6842975.22;48.58;-1.97;5;INCERTAINE
